tmsp,country,amount,success,psp,3d_secured,card,order_id,hour_of_day,day_of_week,fee
2019-02-02 02:03:39,Austria,372,0,Simplecard,0,Master,14836,2,5,0.5
2019-02-02 02:03:40,Austria,372,0,UK_Card,0,Master,14836,2,5,1.0
2019-02-02 02:03:56,Austria,372,1,UK_Card,0,Master,14836,2,5,3.0
2019-02-02 02:08:30,Germany,206,0,UK_Card,1,Master,14837,2,5,1.0
2019-02-02 02:10:20,Germany,150,0,Simplecard,1,Master,14838,2,5,0.5
2019-02-02 02:12:23,Germany,270,1,UK_Card,0,Visa,14839,2,5,3.0
2019-02-02 02:16:23,Switzerland,314,0,Simplecard,0,Visa,14840,2,5,0.5
2019-02-02 02:16:31,Switzerland,314,1,UK_Card,0,Visa,14840,2,5,3.0
2019-02-02 02:18:53,Germany,252,0,Simplecard,1,Diners,14841,2,5,0.5
2019-02-02 02:19:21,Germany,252,0,Moneycard,1,Diners,14841,2,5,2.0
2019-02-02 02:19:34,Germany,252,0,Simplecard,1,Diners,14841,2,5,0.5
2019-02-02 02:20:10,Germany,252,0,Simplecard,1,Diners,14841,2,5,0.5
2019-02-02 02:23:17,Germany,239,0,Moneycard,0,Master,14842,2,5,2.0
2019-02-02 02:24:39,Germany,255,0,UK_Card,0,Diners,14843,2,5,1.0
2019-02-02 02:26:54,Germany,285,0,UK_Card,1,Visa,14844,2,5,1.0
2019-02-02 02:27:32,Germany,285,0,Simplecard,1,Visa,14844,2,5,0.5
2019-02-02 02:33:13,Germany,105,0,UK_Card,0,Master,14845,2,5,1.0
2019-02-02 02:33:39,Germany,105,0,UK_Card,0,Master,14845,2,5,1.0
2019-02-02 02:34:26,Germany,105,0,Moneycard,0,Master,14845,2,5,2.0
2019-02-02 02:37:23,Germany,9,0,UK_Card,0,Diners,14846,2,5,1.0
2019-02-02 02:38:52,Germany,353,1,UK_Card,0,Master,14847,2,5,3.0
2019-02-02 02:42:46,Germany,265,0,UK_Card,1,Master,14848,2,5,1.0
2019-02-02 02:42:53,Germany,265,1,UK_Card,1,Master,14848,2,5,3.0
2019-02-02 02:46:20,Germany,210,1,UK_Card,1,Diners,14849,2,5,3.0
2019-02-02 02:48:48,Switzerland,15,1,Simplecard,1,Master,14850,2,5,1.0
2019-02-02 02:51:52,Germany,240,0,Simplecard,0,Master,14851,2,5,0.5
2019-02-02 02:52:00,Germany,240,0,Simplecard,0,Master,14851,2,5,0.5
2019-02-02 02:55:07,Germany,127,0,UK_Card,1,Diners,14852,2,5,1.0
2019-02-02 02:55:12,Germany,127,0,UK_Card,1,Diners,14852,2,5,1.0
2019-02-02 02:56:52,Germany,45,0,UK_Card,0,Visa,14853,2,5,1.0
2019-02-02 02:57:23,Germany,45,0,Simplecard,0,Visa,14853,2,5,0.5
2019-02-02 02:57:42,Germany,45,0,Moneycard,0,Visa,14853,2,5,2.0
2019-02-02 02:57:46,Germany,45,0,UK_Card,0,Visa,14853,2,5,1.0
2019-02-02 02:57:50,Germany,45,0,Goldcard,0,Visa,14853,2,5,5.0
2019-02-02 02:57:53,Germany,45,0,UK_Card,0,Visa,14853,2,5,1.0
2019-02-02 02:57:56,Germany,45,1,UK_Card,0,Visa,14853,2,5,3.0
2019-02-02 02:59:13,Germany,165,1,UK_Card,0,Visa,14854,2,5,3.0
2019-02-02 03:00:49,Germany,190,1,Moneycard,1,Master,14855,3,5,5.0
2019-02-02 03:02:51,Germany,205,0,Moneycard,0,Visa,14856,3,5,2.0
2019-02-02 03:03:46,Germany,205,0,UK_Card,0,Visa,14856,3,5,1.0
2019-02-02 03:04:15,Germany,205,1,Simplecard,0,Visa,14856,3,5,1.0
2019-02-02 03:05:22,Germany,49,0,Simplecard,0,Master,14857,3,5,0.5
2019-02-02 03:06:07,Germany,49,0,Simplecard,0,Master,14857,3,5,0.5
2019-02-02 03:08:46,Germany,231,0,Moneycard,0,Visa,14858,3,5,2.0
2019-02-02 03:09:34,Germany,231,0,UK_Card,0,Visa,14858,3,5,1.0
2019-02-02 03:09:55,Germany,231,0,UK_Card,0,Visa,14858,3,5,1.0
2019-02-02 03:10:04,Germany,231,1,UK_Card,0,Visa,14858,3,5,3.0
2019-02-02 03:13:39,Germany,279,0,UK_Card,1,Master,14859,3,5,1.0
2019-02-02 03:13:41,Germany,279,1,UK_Card,1,Master,14859,3,5,3.0
2019-02-02 03:15:44,Germany,321,1,UK_Card,0,Master,14860,3,5,3.0
2019-02-02 03:18:51,Germany,310,0,UK_Card,1,Diners,14861,3,5,1.0
2019-02-02 03:19:26,Germany,310,0,UK_Card,1,Diners,14861,3,5,1.0
2019-02-02 03:19:40,Germany,310,0,Moneycard,1,Diners,14861,3,5,2.0
2019-02-02 03:20:05,Germany,310,0,UK_Card,1,Diners,14861,3,5,1.0
2019-02-02 03:20:17,Germany,310,0,Simplecard,1,Diners,14861,3,5,0.5
2019-02-02 03:21:51,Germany,247,1,Moneycard,1,Visa,14862,3,5,5.0
2019-02-02 03:24:59,Germany,192,0,Simplecard,0,Master,14863,3,5,0.5
2019-02-02 03:30:24,Germany,192,0,Moneycard,0,Visa,14864,3,5,2.0
2019-02-02 03:30:39,Germany,192,0,Moneycard,0,Visa,14864,3,5,2.0
2019-02-02 03:32:48,Germany,227,0,Simplecard,0,Visa,14865,3,5,0.5
2019-02-02 03:32:56,Germany,227,0,UK_Card,0,Visa,14865,3,5,1.0
2019-02-02 03:33:10,Germany,227,1,Moneycard,0,Visa,14865,3,5,5.0
2019-02-02 03:34:13,Germany,309,0,UK_Card,0,Diners,14866,3,5,1.0
2019-02-02 03:34:19,Germany,309,0,Goldcard,0,Diners,14866,3,5,5.0
2019-02-02 03:34:25,Germany,309,0,Simplecard,0,Diners,14866,3,5,0.5
2019-02-02 03:35:19,Germany,309,0,UK_Card,0,Diners,14866,3,5,1.0
2019-02-02 03:37:25,Austria,201,0,UK_Card,0,Diners,14867,3,5,1.0
2019-02-02 03:37:58,Austria,201,0,Simplecard,0,Diners,14867,3,5,0.5
2019-02-02 03:38:04,Austria,201,1,UK_Card,0,Diners,14867,3,5,3.0
2019-02-02 03:39:45,Austria,44,0,Simplecard,1,Diners,14868,3,5,0.5
2019-02-02 03:43:17,Switzerland,133,0,Moneycard,0,Diners,14869,3,5,2.0
2019-02-02 03:43:47,Switzerland,133,0,Simplecard,0,Diners,14869,3,5,0.5
2019-02-02 03:45:19,Germany,214,1,UK_Card,1,Master,14870,3,5,3.0
2019-02-02 03:46:30,Germany,100,0,Simplecard,1,Master,14871,3,5,0.5
2019-02-02 03:50:55,Germany,134,0,Simplecard,0,Master,14872,3,5,0.5
2019-02-02 03:51:04,Germany,134,1,UK_Card,0,Master,14872,3,5,3.0
2019-02-02 03:52:06,Switzerland,290,0,UK_Card,1,Diners,14873,3,5,1.0
2019-02-02 03:52:14,Switzerland,290,1,Simplecard,1,Diners,14873,3,5,1.0
2019-02-02 03:56:50,Germany,225,0,Simplecard,0,Diners,14874,3,5,0.5
2019-02-02 03:56:55,Germany,225,0,UK_Card,0,Diners,14874,3,5,1.0
2019-02-02 03:58:02,Austria,251,1,UK_Card,0,Master,14875,3,5,3.0
2019-02-02 03:59:04,Austria,171,0,Moneycard,1,Master,14876,3,5,2.0
2019-02-02 03:59:06,Austria,171,0,Simplecard,1,Master,14876,3,5,0.5
2019-02-02 03:59:38,Austria,171,0,UK_Card,1,Master,14876,3,5,1.0
2019-02-02 04:00:26,Austria,171,1,Simplecard,1,Master,14876,4,5,1.0
2019-02-02 04:04:40,Germany,121,0,Simplecard,0,Master,14877,4,5,0.5
2019-02-02 04:07:20,Switzerland,48,1,UK_Card,0,Diners,14878,4,5,3.0
2019-02-02 04:08:35,Switzerland,170,0,UK_Card,0,Visa,14879,4,5,1.0
2019-02-02 04:08:35,Switzerland,170,1,Goldcard,0,Visa,14879,4,5,10.0
2019-02-02 04:14:42,Germany,167,1,UK_Card,0,Visa,14880,4,5,3.0
2019-02-02 04:16:14,Germany,30,0,Simplecard,0,Diners,14881,4,5,0.5
2019-02-02 04:17:29,Austria,199,0,UK_Card,0,Master,14882,4,5,1.0
2019-02-02 04:21:02,Germany,261,1,UK_Card,0,Visa,14883,4,5,3.0
2019-02-02 04:22:19,Germany,175,0,Moneycard,0,Master,14884,4,5,2.0
2019-02-02 04:23:27,Switzerland,217,0,UK_Card,0,Diners,14885,4,5,1.0
2019-02-02 04:23:59,Switzerland,217,0,UK_Card,0,Diners,14885,4,5,1.0
2019-02-02 04:24:21,Switzerland,217,0,UK_Card,0,Diners,14885,4,5,1.0
2019-02-02 04:25:03,Switzerland,217,0,UK_Card,0,Diners,14885,4,5,1.0
2019-02-02 04:25:26,Switzerland,217,0,Moneycard,0,Diners,14885,4,5,2.0
2019-02-02 04:25:28,Switzerland,217,0,UK_Card,0,Diners,14885,4,5,1.0
2019-02-02 04:25:55,Switzerland,217,0,Simplecard,0,Diners,14885,4,5,0.5
2019-02-02 04:26:28,Switzerland,217,0,UK_Card,0,Diners,14885,4,5,1.0
2019-02-02 04:26:46,Switzerland,217,1,UK_Card,0,Diners,14885,4,5,3.0
2019-02-02 04:29:25,Germany,364,0,Simplecard,0,Visa,14886,4,5,0.5
2019-02-02 04:29:48,Germany,364,1,UK_Card,0,Visa,14886,4,5,3.0
2019-02-02 04:31:23,Germany,34,1,Goldcard,0,Master,14887,4,5,10.0
2019-02-02 04:33:29,Germany,275,0,Simplecard,0,Master,14888,4,5,0.5
2019-02-02 04:35:09,Germany,330,0,Moneycard,0,Master,14889,4,5,2.0
2019-02-02 04:37:38,Switzerland,326,0,UK_Card,0,Master,14890,4,5,1.0
2019-02-02 04:38:15,Switzerland,326,0,UK_Card,0,Master,14890,4,5,1.0
2019-02-02 04:39:36,Germany,381,0,UK_Card,0,Master,14891,4,5,1.0
2019-02-02 04:39:38,Germany,381,0,Simplecard,0,Master,14891,4,5,0.5
2019-02-02 04:40:43,Germany,165,0,UK_Card,1,Master,14892,4,5,1.0
2019-02-02 04:42:22,Switzerland,126,1,UK_Card,0,Master,14893,4,5,3.0
2019-02-02 04:47:59,Germany,44,1,Moneycard,0,Master,14894,4,5,5.0
2019-02-02 04:51:49,Switzerland,203,1,UK_Card,1,Diners,14895,4,5,3.0
2019-02-02 04:57:54,Germany,153,0,UK_Card,0,Master,14896,4,5,1.0
2019-02-02 04:58:20,Germany,153,1,UK_Card,0,Master,14896,4,5,3.0
2019-02-02 05:00:22,Germany,30,0,Simplecard,0,Master,14897,5,5,0.5
2019-02-02 05:01:06,Germany,30,0,UK_Card,0,Master,14897,5,5,1.0
2019-02-02 05:01:26,Germany,30,1,Goldcard,0,Master,14897,5,5,10.0
2019-02-02 05:04:22,Austria,182,0,UK_Card,0,Visa,14898,5,5,1.0
2019-02-02 05:04:36,Austria,182,1,Moneycard,0,Visa,14898,5,5,5.0
2019-02-02 05:05:52,Austria,47,0,Simplecard,0,Master,14899,5,5,0.5
2019-02-02 05:09:11,Germany,41,0,Simplecard,0,Master,14900,5,5,0.5
2019-02-02 05:11:44,Germany,168,1,UK_Card,1,Master,14901,5,5,3.0
2019-02-02 05:13:53,Germany,235,0,UK_Card,1,Visa,14902,5,5,1.0
2019-02-02 05:14:29,Germany,235,0,Simplecard,1,Visa,14902,5,5,0.5
2019-02-02 05:14:44,Germany,235,0,Simplecard,1,Visa,14902,5,5,0.5
2019-02-02 05:14:56,Germany,235,0,UK_Card,1,Visa,14902,5,5,1.0
2019-02-02 05:15:25,Germany,235,1,Moneycard,1,Visa,14902,5,5,5.0
2019-02-02 05:17:55,Germany,451,0,UK_Card,1,Visa,14903,5,5,1.0
2019-02-02 05:18:32,Germany,451,0,Moneycard,1,Visa,14903,5,5,2.0
2019-02-02 05:21:02,Germany,285,0,UK_Card,0,Master,14904,5,5,1.0
2019-02-02 05:21:09,Germany,285,0,UK_Card,0,Master,14904,5,5,1.0
2019-02-02 05:22:08,Germany,285,0,UK_Card,0,Master,14904,5,5,1.0
2019-02-02 05:23:46,Switzerland,143,0,UK_Card,0,Master,14905,5,5,1.0
2019-02-02 05:24:01,Switzerland,143,1,UK_Card,0,Master,14905,5,5,3.0
2019-02-02 05:25:20,Switzerland,49,0,UK_Card,0,Visa,14906,5,5,1.0
2019-02-02 05:26:37,Germany,188,1,UK_Card,1,Diners,14907,5,5,3.0
2019-02-02 05:30:02,Austria,328,0,UK_Card,0,Master,14908,5,5,1.0
2019-02-02 05:30:06,Austria,328,0,UK_Card,0,Master,14908,5,5,1.0
2019-02-02 05:30:20,Austria,328,0,UK_Card,0,Master,14908,5,5,1.0
2019-02-02 05:31:16,Austria,328,0,UK_Card,0,Master,14908,5,5,1.0
2019-02-02 05:32:18,Austria,218,1,Simplecard,1,Visa,14909,5,5,1.0
2019-02-02 05:35:23,Germany,43,0,UK_Card,1,Master,14910,5,5,1.0
2019-02-02 05:35:39,Germany,43,1,UK_Card,1,Master,14910,5,5,3.0
2019-02-02 05:36:58,Germany,223,0,Simplecard,0,Master,14911,5,5,0.5
2019-02-02 05:39:45,Germany,160,0,Moneycard,0,Master,14912,5,5,2.0
2019-02-02 05:40:05,Germany,160,0,Simplecard,0,Master,14912,5,5,0.5
2019-02-02 05:40:15,Germany,160,0,UK_Card,0,Master,14912,5,5,1.0
2019-02-02 05:40:57,Germany,160,1,UK_Card,0,Master,14912,5,5,3.0
2019-02-02 05:42:04,Germany,169,0,UK_Card,0,Visa,14913,5,5,1.0
2019-02-02 05:42:55,Germany,169,0,Moneycard,0,Visa,14913,5,5,2.0
2019-02-02 05:43:47,Germany,169,0,UK_Card,0,Visa,14913,5,5,1.0
2019-02-02 05:44:08,Germany,169,0,Simplecard,0,Visa,14913,5,5,0.5
2019-02-02 05:45:47,Germany,336,0,Simplecard,0,Master,14914,5,5,0.5
2019-02-02 05:46:29,Germany,336,0,UK_Card,0,Master,14914,5,5,1.0
2019-02-02 05:47:00,Germany,336,1,Simplecard,0,Master,14914,5,5,1.0
2019-02-02 05:49:19,Germany,249,1,UK_Card,0,Visa,14915,5,5,3.0
2019-02-02 05:52:00,Germany,242,0,Simplecard,0,Master,14916,5,5,0.5
2019-02-02 05:52:03,Germany,242,1,UK_Card,0,Master,14916,5,5,3.0
2019-02-02 05:57:17,Germany,126,0,Simplecard,0,Master,14917,5,5,0.5
2019-02-02 05:57:40,Germany,126,0,UK_Card,0,Master,14917,5,5,1.0
2019-02-02 05:58:14,Germany,126,0,UK_Card,0,Master,14917,5,5,1.0
2019-02-02 05:59:14,Germany,126,0,Simplecard,0,Master,14917,5,5,0.5
2019-02-02 05:59:21,Germany,126,0,UK_Card,0,Master,14917,5,5,1.0
2019-02-02 06:00:08,Germany,126,0,UK_Card,0,Master,14917,6,5,1.0
2019-02-02 06:01:04,Germany,126,0,UK_Card,0,Master,14917,6,5,1.0
2019-02-02 06:01:21,Germany,126,0,UK_Card,0,Master,14917,6,5,1.0
2019-02-02 06:01:33,Germany,126,0,Simplecard,0,Master,14917,6,5,0.5
2019-02-02 06:02:46,Austria,352,1,UK_Card,0,Master,14918,6,5,3.0
2019-02-02 06:04:45,Germany,273,0,Moneycard,0,Visa,14919,6,5,2.0
2019-02-02 06:08:41,Germany,24,0,UK_Card,1,Master,14920,6,5,1.0
2019-02-02 06:09:00,Germany,24,0,Simplecard,1,Master,14920,6,5,0.5
2019-02-02 06:09:10,Germany,24,0,Moneycard,1,Master,14920,6,5,2.0
2019-02-02 06:09:45,Germany,24,1,UK_Card,1,Master,14920,6,5,3.0
2019-02-02 06:12:19,Switzerland,282,1,Goldcard,0,Visa,14921,6,5,10.0
2019-02-02 06:14:11,Germany,66,1,UK_Card,1,Diners,14922,6,5,3.0
2019-02-02 06:15:47,Germany,87,0,UK_Card,0,Diners,14923,6,5,1.0
2019-02-02 06:16:19,Germany,87,0,Goldcard,0,Diners,14923,6,5,5.0
2019-02-02 06:16:22,Germany,87,0,UK_Card,0,Diners,14923,6,5,1.0
2019-02-02 06:17:07,Germany,87,0,UK_Card,0,Diners,14923,6,5,1.0
2019-02-02 06:17:41,Germany,87,1,UK_Card,0,Diners,14923,6,5,3.0
2019-02-02 06:19:20,Germany,258,0,UK_Card,0,Master,14924,6,5,1.0
2019-02-02 06:19:53,Germany,258,1,Simplecard,0,Master,14924,6,5,1.0
2019-02-02 06:24:51,Austria,447,0,UK_Card,0,Master,14925,6,5,1.0
2019-02-02 06:25:05,Austria,447,0,UK_Card,0,Master,14925,6,5,1.0
2019-02-02 06:25:16,Austria,447,0,Simplecard,0,Master,14925,6,5,0.5
2019-02-02 06:26:09,Austria,447,0,UK_Card,0,Master,14925,6,5,1.0
2019-02-02 06:26:09,Austria,447,0,UK_Card,0,Master,14925,6,5,1.0
2019-02-02 06:28:24,Germany,198,1,Simplecard,0,Master,14926,6,5,1.0
2019-02-02 06:29:40,Germany,315,1,UK_Card,0,Master,14927,6,5,3.0
2019-02-02 06:33:23,Germany,190,0,UK_Card,0,Master,14928,6,5,1.0
2019-02-02 06:33:25,Germany,190,0,Simplecard,0,Master,14928,6,5,0.5
2019-02-02 06:33:54,Germany,190,0,UK_Card,0,Master,14928,6,5,1.0
2019-02-02 06:35:23,Germany,136,0,Moneycard,1,Master,14929,6,5,2.0
2019-02-02 06:36:32,Germany,292,0,UK_Card,0,Master,14930,6,5,1.0
2019-02-02 06:36:56,Germany,292,0,Moneycard,0,Master,14930,6,5,2.0
2019-02-02 06:38:02,Germany,255,0,UK_Card,1,Visa,14931,6,5,1.0
2019-02-02 06:38:40,Germany,255,0,Moneycard,1,Visa,14931,6,5,2.0
2019-02-02 06:42:22,Germany,269,0,Moneycard,0,Visa,14932,6,5,2.0
2019-02-02 06:46:16,Germany,382,0,Simplecard,0,Diners,14933,6,5,0.5
2019-02-02 06:47:27,Germany,99,0,Simplecard,0,Master,14934,6,5,0.5
2019-02-02 06:49:11,Germany,46,1,Moneycard,0,Master,14935,6,5,5.0
2019-02-02 06:50:15,Switzerland,154,0,Moneycard,0,Master,14936,6,5,2.0
2019-02-02 06:50:53,Switzerland,154,0,UK_Card,0,Master,14936,6,5,1.0
2019-02-02 06:53:43,Austria,226,1,UK_Card,0,Diners,14937,6,5,3.0
2019-02-02 06:54:51,Germany,182,1,Simplecard,1,Diners,14938,6,5,1.0
2019-02-02 06:56:10,Switzerland,341,1,UK_Card,0,Visa,14939,6,5,3.0
2019-02-02 06:57:56,Germany,77,0,Moneycard,0,Diners,14940,6,5,2.0
2019-02-02 06:58:24,Germany,77,0,UK_Card,0,Diners,14940,6,5,1.0
2019-02-02 06:58:43,Germany,77,1,UK_Card,0,Diners,14940,6,5,3.0
2019-02-02 07:01:31,Switzerland,81,1,UK_Card,0,Master,14941,7,5,3.0
2019-02-02 07:03:04,Austria,146,0,Simplecard,1,Diners,14942,7,5,0.5
2019-02-02 07:03:21,Austria,146,0,UK_Card,1,Diners,14942,7,5,1.0
2019-02-02 07:03:47,Austria,146,0,Simplecard,1,Diners,14942,7,5,0.5
2019-02-02 07:05:09,Germany,310,0,Simplecard,0,Master,14943,7,5,0.5
2019-02-02 07:07:57,Germany,177,1,Moneycard,0,Diners,14944,7,5,5.0
2019-02-02 07:10:28,Germany,205,0,Simplecard,0,Master,14945,7,5,0.5
2019-02-02 07:10:30,Germany,205,0,Simplecard,0,Master,14945,7,5,0.5
2019-02-02 07:11:12,Germany,205,0,UK_Card,0,Master,14945,7,5,1.0
2019-02-02 07:11:14,Germany,205,0,Simplecard,0,Master,14945,7,5,0.5
2019-02-02 07:12:46,Germany,181,0,UK_Card,1,Visa,14946,7,5,1.0
2019-02-02 07:13:23,Germany,181,0,Simplecard,1,Visa,14946,7,5,0.5
2019-02-02 07:13:28,Germany,181,1,UK_Card,1,Visa,14946,7,5,3.0
2019-02-02 07:15:39,Germany,198,0,Simplecard,0,Diners,14947,7,5,0.5
2019-02-02 07:20:41,Germany,87,0,UK_Card,0,Visa,14948,7,5,1.0
2019-02-02 07:21:09,Germany,87,1,UK_Card,0,Visa,14948,7,5,3.0
2019-02-02 07:29:42,Austria,73,0,UK_Card,1,Visa,14949,7,5,1.0
2019-02-02 07:29:55,Austria,73,1,UK_Card,1,Visa,14949,7,5,3.0
2019-02-02 07:32:42,Germany,154,0,Moneycard,1,Master,14950,7,5,2.0
2019-02-02 07:36:11,Switzerland,128,0,UK_Card,0,Master,14951,7,5,1.0
2019-02-02 07:36:35,Switzerland,128,0,Simplecard,0,Master,14951,7,5,0.5
2019-02-02 07:37:58,Germany,271,0,UK_Card,0,Master,14952,7,5,1.0
2019-02-02 07:38:03,Germany,271,0,Simplecard,0,Master,14952,7,5,0.5
2019-02-02 07:38:58,Germany,271,0,Moneycard,0,Master,14952,7,5,2.0
2019-02-02 07:42:11,Germany,172,0,Simplecard,1,Master,14953,7,5,0.5
2019-02-02 07:43:10,Germany,172,0,UK_Card,1,Master,14953,7,5,1.0
2019-02-02 07:44:09,Germany,172,1,UK_Card,1,Master,14953,7,5,3.0
2019-02-02 07:46:29,Germany,306,0,UK_Card,1,Visa,14954,7,5,1.0
2019-02-02 07:47:14,Germany,306,0,UK_Card,1,Visa,14954,7,5,1.0
2019-02-02 07:47:25,Germany,306,0,Moneycard,1,Visa,14954,7,5,2.0
2019-02-02 07:48:27,Austria,305,1,UK_Card,1,Diners,14955,7,5,3.0
2019-02-02 07:49:54,Germany,156,0,Moneycard,1,Visa,14956,7,5,2.0
2019-02-02 07:50:27,Germany,156,0,UK_Card,1,Visa,14956,7,5,1.0
2019-02-02 07:55:12,Austria,184,1,UK_Card,1,Visa,14957,7,5,3.0
2019-02-02 07:57:31,Germany,234,1,UK_Card,0,Master,14958,7,5,3.0
2019-02-02 07:59:08,Germany,288,1,Moneycard,0,Diners,14959,7,5,5.0
2019-02-02 08:00:56,Germany,232,0,Moneycard,0,Diners,14960,8,5,2.0
2019-02-02 08:03:13,Germany,128,1,Simplecard,1,Master,14961,8,5,1.0
2019-02-02 08:07:18,Germany,217,1,Simplecard,1,Visa,14962,8,5,1.0
2019-02-02 08:08:30,Switzerland,181,1,UK_Card,0,Visa,14963,8,5,3.0
2019-02-02 08:16:01,Switzerland,27,1,Goldcard,0,Master,14964,8,5,10.0
2019-02-02 08:17:52,Switzerland,33,1,Moneycard,0,Diners,14965,8,5,5.0
2019-02-02 08:20:12,Austria,285,0,Moneycard,1,Master,14966,8,5,2.0
2019-02-02 08:20:14,Austria,285,0,Moneycard,1,Master,14966,8,5,2.0
2019-02-02 08:20:42,Austria,285,0,UK_Card,1,Master,14966,8,5,1.0
2019-02-02 08:20:56,Austria,285,0,UK_Card,1,Master,14966,8,5,1.0
2019-02-02 08:21:36,Austria,285,1,UK_Card,1,Master,14966,8,5,3.0
2019-02-02 08:22:49,Switzerland,171,0,UK_Card,0,Master,14967,8,5,1.0
2019-02-02 08:23:01,Switzerland,171,1,Simplecard,0,Master,14967,8,5,1.0
2019-02-02 08:24:20,Austria,217,0,Goldcard,1,Master,14968,8,5,5.0
2019-02-02 08:27:38,Germany,109,0,Simplecard,1,Master,14969,8,5,0.5
2019-02-02 08:31:12,Germany,290,1,UK_Card,1,Master,14970,8,5,3.0
2019-02-02 08:32:47,Germany,124,0,Simplecard,1,Diners,14971,8,5,0.5
2019-02-02 08:35:44,Austria,140,1,UK_Card,1,Visa,14972,8,5,3.0
2019-02-02 08:37:04,Germany,263,1,UK_Card,0,Visa,14973,8,5,3.0
2019-02-02 08:38:17,Germany,385,0,Simplecard,0,Visa,14974,8,5,0.5
2019-02-02 08:38:21,Germany,385,1,Simplecard,0,Visa,14974,8,5,1.0
2019-02-02 08:39:35,Switzerland,161,1,UK_Card,1,Visa,14975,8,5,3.0
2019-02-02 08:40:41,Germany,290,0,UK_Card,0,Master,14976,8,5,1.0
2019-02-02 08:41:17,Germany,290,0,Moneycard,0,Master,14976,8,5,2.0
2019-02-02 08:41:25,Germany,290,1,UK_Card,0,Master,14976,8,5,3.0
2019-02-02 08:50:36,Switzerland,106,1,UK_Card,0,Visa,14977,8,5,3.0
2019-02-02 08:56:03,Austria,243,1,UK_Card,1,Master,14978,8,5,3.0
2019-02-02 08:58:04,Switzerland,438,1,UK_Card,0,Master,14979,8,5,3.0
2019-02-02 08:59:58,Austria,122,0,Moneycard,0,Visa,14980,8,5,2.0
2019-02-02 09:06:24,Germany,320,0,UK_Card,0,Diners,14981,9,5,1.0
2019-02-02 09:06:49,Germany,320,0,Moneycard,0,Diners,14981,9,5,2.0
2019-02-02 09:07:25,Germany,320,0,UK_Card,0,Diners,14981,9,5,1.0
2019-02-02 09:07:48,Germany,320,1,UK_Card,0,Diners,14981,9,5,3.0
2019-02-02 09:09:40,Austria,276,0,Goldcard,0,Diners,14982,9,5,5.0
2019-02-02 09:11:57,Austria,284,0,Moneycard,0,Visa,14983,9,5,2.0
2019-02-02 09:11:59,Austria,284,1,Moneycard,0,Visa,14983,9,5,5.0
2019-02-02 09:14:35,Switzerland,257,0,Simplecard,0,Master,14984,9,5,0.5
2019-02-02 09:17:07,Switzerland,410,0,UK_Card,0,Master,14985,9,5,1.0
2019-02-02 09:20:16,Germany,171,0,UK_Card,0,Visa,14986,9,5,1.0
2019-02-02 09:20:50,Germany,171,0,Simplecard,0,Visa,14986,9,5,0.5
2019-02-02 09:23:06,Germany,315,0,Goldcard,0,Visa,14987,9,5,5.0
2019-02-02 09:24:30,Austria,191,1,Simplecard,0,Master,14988,9,5,1.0
2019-02-02 09:29:41,Germany,240,0,Moneycard,0,Master,14989,9,5,2.0
2019-02-02 09:31:22,Switzerland,37,1,Moneycard,0,Diners,14990,9,5,5.0
2019-02-02 09:34:28,Austria,369,0,Simplecard,0,Master,14991,9,5,0.5
2019-02-02 09:35:19,Austria,369,1,UK_Card,0,Master,14991,9,5,3.0
2019-02-02 09:37:31,Switzerland,341,1,Moneycard,0,Master,14992,9,5,5.0
2019-02-02 09:38:51,Germany,297,0,UK_Card,0,Master,14993,9,5,1.0
2019-02-02 09:39:20,Germany,297,0,UK_Card,0,Master,14993,9,5,1.0
2019-02-02 09:39:40,Germany,297,0,Simplecard,0,Master,14993,9,5,0.5
2019-02-02 09:41:15,Switzerland,239,0,Moneycard,0,Master,14994,9,5,2.0
2019-02-02 09:47:08,Germany,224,0,Goldcard,0,Master,14995,9,5,5.0
2019-02-02 09:47:47,Germany,224,0,UK_Card,0,Master,14995,9,5,1.0
2019-02-02 09:48:25,Germany,224,1,Goldcard,0,Master,14995,9,5,10.0
2019-02-02 09:51:34,Germany,239,1,UK_Card,0,Visa,14996,9,5,3.0
2019-02-02 09:54:08,Germany,315,0,UK_Card,0,Master,14997,9,5,1.0
2019-02-02 09:54:17,Germany,315,0,Simplecard,0,Master,14997,9,5,0.5
2019-02-02 09:54:20,Germany,315,0,UK_Card,0,Master,14997,9,5,1.0
2019-02-02 09:54:35,Germany,315,1,UK_Card,0,Master,14997,9,5,3.0
2019-02-02 09:55:36,Germany,310,0,UK_Card,1,Master,14998,9,5,1.0
2019-02-02 09:56:05,Germany,310,0,Moneycard,1,Master,14998,9,5,2.0
2019-02-02 09:59:08,Germany,256,0,Simplecard,1,Visa,14999,9,5,0.5
2019-02-02 10:00:59,Switzerland,195,0,Simplecard,0,Master,15000,10,5,0.5
2019-02-02 10:01:11,Switzerland,195,0,UK_Card,0,Master,15000,10,5,1.0
2019-02-02 10:04:43,Austria,95,0,UK_Card,0,Visa,15001,10,5,1.0
2019-02-02 10:05:31,Austria,95,0,UK_Card,0,Visa,15001,10,5,1.0
2019-02-02 10:07:21,Germany,287,0,UK_Card,0,Master,15002,10,5,1.0
2019-02-02 10:07:23,Germany,287,0,UK_Card,0,Master,15002,10,5,1.0
2019-02-02 10:09:58,Germany,227,0,UK_Card,0,Visa,15003,10,5,1.0
